s,v,beta,omega,n,xi,delta,F_dr
2730.0,11.044799515258667,2.459500651297413,-0.08758287547904967,3.8631110943922065,-2.460139756545147,-0.02320843298625852,212.8738784672339
2733.0,10.961733243549709,2.48109192264433,-0.0857571235895962,3.86119033173445,-2.4842451445559375,-0.022433216400397846,210.35448047476106
2736.0,10.87792302471919,2.5024530726543364,-0.08379574540503487,3.8517336288053596,-2.5079391253107506,-0.02127611920865179,209.35138549459867
2739.0,10.793111393406898,2.5235238063536687,-0.0816854795201509,3.835282856484644,-2.5311822146147316,-0.019672301746079916,209.99633668642653
2742.0,10.706995386077384,2.544238229791678,-0.0794115914728034,3.812317587222682,-2.5539306204878405,-0.017581196521875574,211.02435977192394
2745.0,10.61949355341447,2.5645415752384846,-0.07695779864004718,3.7832512347742635,-2.5761356839046003,-0.014961283058648417,212.4106183246655
2748.0,10.530524269583173,2.58437337504167,-0.07430624866495399,3.7484790262909042,-2.5977430059316102,-0.011750866362152734,214.1373638594083
2751.0,10.440004689336185,2.603666623697748,-0.07143758987181945,3.7083781395999873,-2.6186916965947233,-0.007887822888157451,216.19091674604803
2754.0,10.347850172039372,2.622346935485802,-0.06833120098896371,3.6633075725142095,-2.6389136274128604,-0.0033284471597273893,218.5531430477393
2757.0,10.253975408628772,2.640331799094942,-0.06496566251849813,3.6136077219759044,-2.658332741449225,0.0019348421469741746,221.20945906726675
2760.0,10.15829392549422,2.657529805661318,-0.06131957704322103,3.559599784614709,-2.6768643636216978,0.007848570660125084,224.14297237098765
2763.0,10.060718811662358,2.6738401098828546,-0.057372869519766334,3.501584917027255,-2.6944148734461297,0.0142598533761332,227.33448796691656
2766.0,9.961163532601205,2.689152203450274,-0.05310870593262205,3.4398427745874964,-2.710881937060587,0.020853315814062547,230.76276202317268
2769.0,9.859542701603667,2.7033462300947795,-0.04851613936413223,3.3746286319465857,-2.7261547572891622,0.02703375723851891,234.40425396836716
2772.0,9.755772997339438,2.7162940960470103,-0.043593502187151724,3.3061706826550137,-2.7401150035361894,0.03167864211568945,238.2328027376701
2775.0,9.649774455176242,2.7278616562752727,-0.03835239893305843,3.234667951181663,-2.752639760205035,0.032577715125011696,242.21836559304808
2778.0,9.541472398814538,2.7379123084699923,-0.032821958731999515,3.160285889307999,-2.7636054424147427,0.025425595135827705,246.32298216441433
2781.0,9.430800953706983,2.7463122648830356,-0.027052857946264993,3.0831509224925244,-2.7728922339195523,0.005481105215163822,250.481269619087
2784.0,9.317710876873436,2.75293755337596,-0.021118805264221354,3.0033475823953157,-2.780391137926083,-0.011996616385828713,254.57389920355521
2787.0,9.202172185196549,2.7576806863520513,-0.015102346422398966,2.92091552487695,-2.786012313575396,0.01059233186942305,258.4326480175515
2790.0,9.084173117121475,2.760452669420529,-0.009073577815509536,2.8358413883313798,-2.789687481975809,0.040313816270165254,261.81761157757785
2793.0,8.963784712606184,2.761186254849151,-0.0031251163949411694,2.748049604244679,-2.791367370112901,0.05687154031995989,264.82474626352547
2796.0,8.841070925493678,2.759840012042131,0.0026443317480303007,2.6574108602488575,-2.7910330824652885,0.06469080116015509,267.29193361510875
2799.0,8.716139028527845,2.7564031333779107,0.008152862310281254,2.5637277120902393,-2.7886916113967617,0.06779106119799161,268.8421569123384
2802.0,8.589200322338579,2.7508946549126043,0.013340429287048221,2.4667490560661527,-2.7843749104087037,0.0682197424944525,269.92652697531975
2805.0,8.460361526710379,2.7433486444471717,0.018169366158426535,2.3661901174377076,-2.7781986269521264,0.06704603270059548,271.13516628973935
2808.0,8.32958065063358,2.733805517634107,0.02262225572092917,2.261526972368743,-2.7703678954026136,0.06488832931400561,272.4936472339406
2811.0,8.196803231036327,2.7223114388207903,0.02669812722341157,2.1517390151576157,-2.7610783056105244,0.06213685840794242,274.0348029069173
2814.0,8.06195624472133,2.708911723032799,0.0304080694545533,2.0353514478653176,-2.7504666937247984,0.05905354918834212,275.7939522878312
2817.0,7.924949782152132,2.6936458294347707,0.03377111489899352,1.9106104158418438,-2.7386232442817544,0.05582221475643943,277.8103919998004
2820.0,7.785679259861545,2.6765436318208584,0.03681084588405253,1.7756072848656217,-2.7256172214104657,0.05257456113583998,280.12743689203097
2823.0,7.644026520532027,2.6576225358977483,0.039552845303163595,1.6283135169729215,-2.711516509770203,0.049404938758468964,282.791875693922
2826.0,7.499858701093182,2.636884882592695,0.042022921891484454,1.4665457342182198,-2.696383184380982,0.04637779346943344,285.8545613453444
2829.0,7.353026850461116,2.614315509630231,0.044245965077823204,1.2879353050375697,-2.6802647670575523,0.04353274042343658,289.3721552073396
2832.0,7.203365244941488,2.5898793429615754,0.04624527252521851,1.0899169681252574,-2.6631949107147666,0.04088937570433476,293.4110755170674
2835.0,7.050691406697843,2.563518821058987,0.04804221139613499,0.8697092868666643,-2.645219643091674,0.03845583129294511,298.0465655621112
2838.0,6.894802761438381,2.535149991444765,0.049656095166554684,0.6242015820009265,-2.6263635870709034,0.036233367890629566,303.366131463187
2841.0,6.735473482283931,2.504657460956343,0.05110419675678271,0.3499271072061995,-2.6065462214071617,0.03421364255114053,309.47220929271475
2844.0,6.572466169629125,2.471890614892673,0.05240185830965069,0.04329392227268829,-2.585852051158093,0.03239646226837788,316.4775341159542
2847.0,6.405522537213647,2.4366535367318822,0.05356262229819102,-0.30005102455644594,-2.564514703916814,0.03078170159484228,324.5185848244306
2850.0,6.23437616558564,2.3986962545239257,0.054598394955075964,-0.6858069855173075,-2.541257396911083,0.029307542171363245,333.7854170533157
2853.0,6.058948349818126,2.357745261512361,0.05551980531214184,-1.1161922051532083,-2.5125813601766076,0.027869342329226676,344.3922255440753
2856.0,5.879639039613756,2.31356164898447,0.05633667214795286,-1.5826174622165279,-2.4743985773409385,0.02640418705814088,356.33388251493403
2859.0,5.697443189879569,2.265973355771428,0.057058315764662866,-2.0637198916437796,-2.423788109581189,0.024944920032242367,369.44831808691004
2862.0,5.513798528448297,2.2148493128679396,0.057693549758855496,-2.5298811424037626,-2.359854842049141,0.023558883445350055,383.4280199160819
2865.0,5.330438339024734,2.1600738387603076,0.05825056618221809,-2.950633372003023,-2.2824965789492833,0.0222952924295055,397.823571032541
2868.0,5.149317139699312,2.1015425711723337,0.05873684390649745,-3.297992219487437,-2.191538235494185,0.021229444281500823,412.0451120188502
2871.0,4.972215453259035,2.0390521568233577,0.05915877923478393,-3.547264040032357,-2.087895923501814,0.020464476260122717,425.47520267936454
2874.0,4.800112439610242,1.9720374515854973,0.059520998397068675,-3.67996074377496,-1.9751635534046126,0.0200210178467273,432.84951062179715
2877.0,4.634105269120342,1.8998390296322136,0.05982601055055218,-3.688389123591604,-1.8592037285221124,0.019746419686138224,438.19257058132706
2880.0,4.475032392335086,1.8214660662579345,0.060075338413388024,-3.5785073084944616,-1.743713586603474,0.01947106158796306,441.5486679281505
2883.0,4.325370499437655,1.7363947845954386,0.06027068237734803,-3.36675265607013,-1.628349410585034,0.019205877155002313,443.0095541779927
2886.0,4.188480386412356,1.6444935853379359,0.06041386601217566,-3.0699364677875276,-1.511754936750202,0.018995437031163666,442.4710336646286
2889.0,4.06808458292492,1.5460389282194014,0.06050677372184837,-2.701749412257226,-1.3926570702951013,0.018822544843622245,439.60790217645376
2892.0,3.9678500672461583,1.44184126263531,0.060551433663387444,-2.2718190283674424,-1.2697641772676986,-0.023110555664811582,433.9202742022888
2895.0,3.8905758371278654,1.333051948108248,0.060551314851276135,-1.7826400623939866,-1.1446088857273737,-0.02285394052788705,425.3116427166775
2898.0,3.8379946348113703,1.2211689398072096,0.06050788114417626,-1.2366770910717497,-1.0223321822894462,-0.022922421083131906,414.1149965846529
2901.0,3.810649496100291,1.1084796054608124,0.06042418998612388,-0.6489460772087295,-0.9081662534037949,-0.023166948104097022,400.8178912015019
2904.0,3.8072274376899187,0.9978619938878097,0.060304766504770374,-0.0470879793787441,-0.8052608744509959,-0.023414260114657463,386.35432320803426
2907.0,3.8244381167576935,0.8920025166894333,0.060155109713747,0.5375615165661227,-0.7145979778991502,-0.023537097852695407,372.0922474296241
2910.0,3.8579387982244273,0.7927003329035489,0.05998094829184413,1.0783257863016014,-0.6361043733116928,-0.023442376963269812,359.8394284311152
2913.0,3.903762943031467,0.7006896661974947,0.059787787376301194,1.5551571894850138,-0.5698150543178241,-0.023066428991292035,350.69983187842206
2916.0,3.9589552767533482,0.6159713074645647,0.05958074154034991,1.9515393706123452,-0.5158266410826402,-0.022384282656166935,344.82011514240713
2919.0,4.021532188771408,0.538080590852207,0.05936426816469317,2.2526001112460974,-0.47233249811578526,-0.021396223599644836,341.4862393427395
2922.0,4.090177467730335,0.4662351660283568,0.05914190659941346,2.4491696192239827,-0.4345267745491933,-0.02002983247827119,341.57452075610496
2925.0,4.164860260031815,0.3995219408456165,0.05891656848121701,2.5438003613650455,-0.3980503969613122,-0.018118930240219006,344.87879989534247
2928.0,4.245862649174741,0.33729687190590685,0.05869067975663494,2.548195742956028,-0.36131374850173614,-0.015459141373857118,349.2469842578841
2931.0,4.332486989228812,0.27922373192556216,0.05846522519246326,2.4763927758516355,-0.3241261602124126,-0.011858479431387544,354.2071963024696
2934.0,4.42392848103362,0.22502583572839727,0.05823751327838368,2.341918708520518,-0.28650014373957666,-0.007411088284822258,359.3688181100018
2937.0,4.519307821600288,0.17445332937189012,0.057996935786026466,2.157484298605759,-0.24841644492135592,-0.00369056663622791,364.5015198168903
2940.0,4.617735404534891,0.12728564238895607,0.05771699336370651,1.9352387393664172,-0.21003795422606011,-0.006058427266936257,369.4800781994595
2943.0,4.718356561152933,0.0833478802405468,0.05732502337909243,1.6863361589106949,-0.17183338327711106,-0.02064556479316677,374.21727176011933
2946.0,4.820384442547733,0.04254076453628377,0.056564928304109315,1.4200679337066946,-0.13436402127861824,-0.046950906380612556,378.52638925475105
2949.0,4.92304884946125,0.0049403718077307875,0.05487259557855912,1.1437225437989627,-0.09816146183517621,-0.07961573571465162,382.26369452823945
2952.0,5.025604003295045,-0.029107082542615226,0.05187204431299899,0.8631756725421511,-0.06382155651582695,-0.10856511304203521,385.40648119757634
2955.0,5.12743194189014,-0.0591827333771718,0.047935454736901466,0.5835365791931186,-0.03202301518628598,-0.131996073505402,388.0006132725465
2958.0,5.228098968974784,-0.08515593534503166,0.043625946980469565,0.30913078636279684,-0.0032158462587312934,-0.15137887284307955,390.11252615915953
2961.0,5.327329706273081,-0.10719924615728517,0.039272432010562484,0.043313148292071196,0.022498380612520946,-0.16756042120068623,391.80964547212085
2964.0,5.424963727983471,-0.12562483815664371,0.03501696207979321,-0.211395683715805,0.0452194384574039,-0.18084140981142696,393.14629304130676
2967.0,5.520918991119118,-0.14077671179369522,0.030914118134184137,-0.4531206805177451,0.06511798233653127,-0.19145100762063413,394.166672599741
2970.0,5.615166663551924,-0.1529861058020763,0.026981370115324796,-0.6805130091680368,0.08238210082920587,-0.19964954616822936,394.9029290442951
2973.0,5.707711259854889,-0.16255644486471293,0.02321969783644236,-0.8926572739574372,0.09719817769217365,-0.20571107972690345,395.3780230506617
2976.0,5.798576628202982,-0.16975963365567276,0.019621923660508845,-1.0889913440544599,0.10974191575741184,-0.20989955245759548,395.6340374395918
2979.0,5.887807352723938,-0.1748361224083349,0.016176334164813566,-1.2692424987001896,0.12017401383123139,-0.2124537446775449,395.7050749349646
2982.0,5.975460102014218,-0.17799675820557231,0.012868544795765078,-1.4333770710283722,0.12863928128690266,-0.21358041843321848,395.6198425723931
2985.0,6.061597847287387,-0.17942513313536093,0.009682704303689834,-1.5815583665548374,0.13527017899570312,-0.21345068272799064,395.4027268045559
2988.0,6.146285800501303,-0.17928009582524437,0.006602465022431616,-1.714101289406281,0.14019071585767054,-0.21219941495448683,395.0725761378632
2991.0,6.229587965992592,-0.17769835076260113,0.003611828243144265,-1.8314234232246362,0.1435166970796609,-0.20992716531414138,394.6430417588151
2994.0,6.3115649718868045,-0.1747970567598088,0.0006958595777325571,-1.934003918509537,0.1453485812143146,-0.20670386538114502,394.12325286137616
2997.0,6.392272756930817,-0.17067635990214525,-0.0021587346504076464,-2.0223715281069325,0.14576491729988728,-0.20257412965114696,393.5192978232985
3000.0,6.4717614616323464,-0.1654218630190889,-0.004963164239247919,-2.097118969645063,0.1448294017885227,-0.19756615855448145,392.8352184569564
3003.0,6.550074727589025,-0.1591070334174927,-0.007726324969116579,-2.158903590381155,0.14259853643634024,0.0053156712501948025,392.8701228735003
3006.0,6.627350588772494,-0.15148866775506303,-0.007653265906540268,-2.208432756813365,0.13912189677323425,-0.1833843417011852,391.9560851544408
3009.0,6.703693214624467,-0.1445019689397483,-0.010333130472355068,-2.245534660888389,0.1357113993699678,-0.17630672493729757,391.11504887373064
3012.0,6.778945295399046,-0.13658832040036387,-0.012963931453549602,-2.2719070657665377,0.1311321883276038,-0.16826974245411278,390.1890887128261
3015.0,6.853125770942601,-0.12780428710061098,-0.015543189723865385,-2.2882757812076195,0.12543083637569444,-0.15934736680981934,389.1847186119576
3018.0,6.926250152454968,-0.11820377546238649,-0.018066707724476123,-2.295396280509468,0.11865299228316126,-0.05016449024108113,388.1099920085202
3021.0,6.998275017319308,-0.10760585739273204,-0.018229608847159927,-2.2940485987778874,0.11084383310115795,-0.05334910443862952,387.03711278432667
3024.0,7.069315566110812,-0.09730780578923992,-0.018523875205201684,-2.284334307313384,0.10303449734903841,-0.10794993391539402,385.95049842904496
3027.0,7.139406170708369,-0.08737213594261206,-0.020303069778268727,-2.2671533067858656,0.09516743273305922,-0.10696856002210257,384.83145157009017
3030.0,7.208491234552849,-0.07702758395781531,-0.022240322733838504,-2.2437657291694912,0.08661807207792846,-0.09206330946429928,383.59340962097343
3033.0,7.276557667717821,-0.066183792373469,-0.023937792217481976,-2.214991643176937,0.07733182164393254,-0.07198595664908031,382.2446552796099
3036.0,7.343587213510132,-0.054942638780611015,-0.02523422455344257,-2.181543873534771,0.06741939486778462,-0.04666721950454149,380.77946276063363
3039.0,7.4095511617186975,-0.04346794459577542,-0.02596678947750422,-2.1441088007811344,0.057054136455977816,-0.018526190443535127,379.1928872159944
3042.0,7.474411484346141,-0.03199245206953859,-0.026079157543633533,-2.1033442989232625,0.04647045062475074,0.007169076175900652,377.480941113763
3045.0,7.538131777307244,-0.02077488049217152,-0.025670249682855407,-2.0599033183434914,0.03591897061593648,0.027831675209387906,375.6424012006396
3048.0,7.600681641365377,-0.010022799457321258,-0.0248558997010581,-2.0144631327907327,0.02560443002198412,0.04434189996644532,373.6832864990345
3051.0,7.662034493204224,0.00011762395280249903,-0.02370765102508643,-1.9677095809788858,0.01568085489637464,0.05812075418186602,371.62468201672795
3054.0,7.7221716451516125,0.009539000939681675,-0.02227414694021673,-1.9203049577379563,0.006270704747700029,0.07004281677180489,369.51181766546125
3057.0,7.781091197600752,0.018159320381050194,-0.020598816020458245,-1.872866352737277,-0.002525176788248749,0.0805530850460897,367.4136306685768
3060.0,7.838816012420703,0.025917001312160484,-0.018723872489050688,-1.8259543476274995,-0.010624712678834825,0.0898736057672618,365.4015451264886
3063.0,7.895393897251451,0.03276836501235294,-0.01668895688449652,-1.7800680158598674,-0.017963321815585506,0.09812026814416334,363.52297738601374
3066.0,7.950888971756775,0.03868522494299485,-0.014529247632366786,-1.7356436962848794,-0.024492302210435468,0.10546093086877678,362.7632093211865
3069.0,8.005675371712545,0.04365088613158657,-0.01227360787791043,-1.693056130336341,-0.03017742390671457,0.1117287655526119,362.20640715607067
3072.0,8.05983295149564,0.0476593911777267,-0.009947698346689586,-1.6526274131913452,-0.034995844794805324,0.11706085213992229,361.8438193134519
3075.0,8.113438064353094,0.05071354970294729,-0.007571593566550786,-1.6146290259456584,-0.03893128757284654,0.12148291351461757,361.6599104511626
3078.0,8.166561283628836,0.05282259778000011,-0.005161745308813081,-1.5792752609393887,-0.04196889964685326,0.1250180998791331,361.59281212597443
3081.0,8.219253132425694,0.054000881725485825,-0.0027319495817141526,-1.5467081498244721,-0.04409513634542498,0.1276887017609442,361.622943978839
3084.0,8.271557456498993,0.05426677404366301,-0.0002942263512983714,-1.516985926470088,-0.04530346860740132,0.12951689166726074,361.7523274249389
3087.0,8.323517987785992,0.053641948664744366,0.002140396750846875,-1.4900919477167307,-0.04559949467983202,0.130525068107127,361.94672031981185
3090.0,8.375167045062366,0.05215106861827796,0.0045611820528542735,-1.4659612923059715,-0.04499621092547673,0.13073633410560007,362.2414361583265
3093.0,8.426546233986327,0.04982153218914813,0.006957065464930847,-1.4444940664562362,-0.043509171450380114,0.13017480390761485,362.5940160676067
3096.0,8.477682879620337,0.046683730311556745,0.009316110818366596,-1.425554860487928,-0.041157286583673465,0.1288662171342657,362.9770189333218
3099.0,8.528594662942327,0.042771283047061535,0.011625049112563002,-1.4089738362705502,-0.03796348954921054,0.12683839868669505,363.38065966508765
3102.0,8.579294851603466,0.03812141312087566,0.01386892430551781,-1.3945491115120041,-0.03395492454897987,0.1241218048193477,363.80317505171007
3105.0,8.629794552211306,0.03277543618278129,0.016030915115158247,-1.3820485851089435,-0.029163370263903757,0.12075015544440898,364.24257307200145
3108.0,8.680102512707428,0.026779287938257776,0.018092443289357607,-1.371211561150937,-0.023625780410441156,0.11676107419579333,364.6964975809702
3111.0,8.73022492038825,0.020183961325488924,0.02003370873406382,-1.3617504130161318,-0.017384804420078552,0.11219654460514687,365.16209031838076
3114.0,8.780165212468859,0.01304569972285082,0.021834780316842224,-1.353352498082885,-0.010489095302920365,0.1071028967255792,365.6358744392824
3117.0,8.829923933563432,0.0054257615306657755,0.0234772791275256,-1.3456824166134471,-0.00299323258801601,0.10152990168208827,366.11368697704233
3120.0,8.879498686436301,-0.002610418227214141,0.024946493288003926,-1.3383847457967084,0.005042898183195398,0.09552846874187863,366.5907172313826
3123.0,8.928884226296232,-0.01099476053736935,0.026233501663009414,-1.331087427579869,0.013555487888273463,0.0891464781776207,367.0617069562762
3126.0,8.978072739478312,-0.019658696862537083,0.027336696047987878,-1.3234056070599511,0.022478916884735276,0.08242237101824251,367.52138064344786
3129.0,9.027054332499512,-0.02853567253872908,0.028262150342538234,-1.3149455943165371,0.03174814295499381,0.07537600409948816,367.9651913882176
3132.0,9.07581774186029,-0.03756357825187215,0.02902264188857868,-1.305309171746479,0.041301117516315364,0.0679955361071445,368.3903620047433
3135.0,9.124351263884808,-0.04668668028319068,0.02963561049727714,-1.294097947070451,0.05108103749440047,0.06021685054590007,368.797005972441
3138.0,9.1726438835105,-0.05585676530007439,0.030120652719866674,-1.2809167407270377,0.06103786897371049,0.051886115576176464,369.18892187293704
3141.0,9.220686516585888,-0.06503343223051546,0.030497118552760976,-1.2653758352121875,0.07112888519319502,0.04267930060272711,369.5736070681489
3144.0,9.268473217718645,-0.07418364508299921,0.030782028397266653,-1.2470924841960684,0.08131831829071993,0.03189487829034125,369.9613062437078
3147.0,9.316002275407264,-0.08328073774934466,0.030987816838816813,-1.225692122951799,0.09157636048515097,0.01777911965261968,370.3633866531862
3150.0,9.36327761925416,-0.09230304160061946,0.031117017879347942,-1.2008095888981243,0.10187760322367716,-0.00565877317139503,370.7906298462689
3153.0,9.410313699792196,-0.10123282949814777,0.031131276601836122,-1.172090907383973,0.11219793245208896,-0.07162706039745523,371.25196696039336
3156.0,9.457161531169318,-0.11008274727458686,0.03042193341394552,-1.1392012222432109,0.1225015733737581,-0.12405964573525016,371.75793403853686
3159.0,9.503774153143631,-0.11864276907802251,0.028782775910892427,-1.1019508724382283,0.13255980493350147,-0.1456592565680646,372.30910803881136
3162.0,9.550148363220218,-0.12657667584162274,0.02689201817475439,-1.060206221801893,0.14208194187496614,-0.09034303855282237,372.9120236845684
3165.0,9.596306270438063,-0.13370865595128748,0.026243705955485877,-1.0136970002845225,0.15099651094345565,-0.021709652757522856,373.57086869478235
3168.0,9.642191697611812,-0.14048894905681905,0.02622037908883944,-0.9618395170160091,0.15968361707023662,0.007614071077352547,374.28253235677977
3171.0,9.68787083696123,-0.14716280620075717,0.02621792329747788,-0.9042594700000327,0.16828057715418063,0.024577990451512433,375.04788367791764
3174.0,9.733373267443103,-0.15374185850594768,0.02619433566352868,-0.8409059251768126,0.1767217810659623,0.03638513014003473,375.8683618114715
3177.0,9.778718477279256,-0.16022176582491313,0.02614408809359672,-0.7719604313984146,0.1849666825978914,0.04543483188837524,376.7452385321383
3180.0,9.82392280418521,-0.16659607168638144,0.02606688304774148,-0.6977139503180477,0.19300219317801356,0.05276968616645273,377.6797769174693
3183.0,9.8690015313311,-0.17285819632818447,0.02596348386315648,-0.6184777269271048,0.20082112886706882,0.058928503292947784,378.67127599552276
3186.0,9.913969082809357,-0.17900184294337862,0.025834820077963627,-0.5345650977536085,0.20841694899665159,0.06422500299357164,379.7201246849381
3189.0,9.958839579698024,-0.18502105469347055,0.025681751228072897,-0.4462903890299597,0.21578272718622926,0.06885800744107477,380.82782247867027
3192.0,10.003627240091873,-0.1909101837321702,0.02550500602523732,-0.35397110790716196,0.22291212289199114,0.07296158331259275,381.9959889213713
3195.0,10.048346483546604,-0.19666384563997624,0.025305175996699167,-0.2579270954493296,0.2297990946127245,0.07663042055042288,383.2263260043464
3198.0,10.093011994358122,-0.20227687229670482,0.025082726851016583,-0.15848040204383596,0.2364377099482565,0.07993381245655078,384.5205547064939
3201.0,10.137638750575203,-0.20774426952528594,0.024838015005411503,-0.05595559226507149,0.24282249583507262,0.08292390201200153,385.8805245103607
3204.0,10.182242074189146,-0.21306118120699402,0.02457130473614928,0.04932114119903236,0.24894819282280775,0.08564081137911121,387.30824041567877
3207.0,10.226837679170117,-0.21822285960430732,0.024282784373932463,0.15702223384787414,0.2548093909325143,0.08811598371397374,388.8055543498032
3210.0,10.27144163940795,-0.2232246433247174,0.02397258111536131,0.26681800200185074,0.2604009110269049,0.09037444643662972,390.37420796827564
3213.0,10.316070368418586,-0.22806194116316006,0.02364077447461056,0.3783771156694139,0.26571795894486083,0.09243638463497372,392.015948367328
3216.0,10.36074062412729,-0.2327302203917603,0.023287408577852057,0.4913675817399911,0.2707557466062525,0.09431826839999569,393.7324015740916
3219.0,10.405469481325463,-0.237225000217197,0.022912503548537726,0.6054566246559409,0.2755094543500215,0.09603369811750699,395.52327125784524
3222.0,10.450273884783208,-0.241541859444404,0.0225160662147926,0.7203104795154348,0.27997441686991803,0.09759409667610765,397.3863538717553
3225.0,10.495170219290872,-0.24567644833845734,0.02209810032137236,0.8355947212458197,0.28414614322078846,0.09900924393810101,399.3162507423742
3228.0,10.540173594049111,-0.24962451131476113,0.021658616446034076,0.9509746162827817,0.28802025051750135,0.10028752341200915,401.30700363397267
3231.0,10.585297753805461,-0.2533819001778598,0.0211976418966803,1.0661152055728773,0.2915923892837221,0.10143639326316702,403.35197715987465
3234.0,10.630554965921629,-0.25694462152045117,0.02071523037000349,1.1806811355581575,0.2948582502709608,0.10246231135355385,405.4448280625563
3237.0,10.675956130737347,-0.2603088406514202,0.020211471808373835,1.2943363453850658,0.2978136494936057,0.1033709661524387,407.5793810524959
3240.0,10.721510858826493,-0.26347089126870155,0.019686502237498394,1.4067440081232359,0.3004545321902731,0.10416745807855353,409.7495498691003
3243.0,10.767227526864017,-0.26642728964184736,0.019140513597207004,1.5175664519634928,0.30277696928096365,0.10485644487953692,411.94928977258223
3246.0,10.813113319901767,-0.26917475247069605,0.01857376352736842,1.6264650255077957,0.3047771585115904,0.1054422770594995,414.17247293297726
3249.0,10.859174243327862,-0.2717102211336013,0.017986585002403715,1.7330999110071503,0.306451430812221,0.10592911412856414,416.41275393035954
3252.0,10.905415102210899,-0.27403089240126643,0.017379395660898356,1.8371298786868682,0.30779622274079277,0.10632100498932036,418.6635822137108
3255.0,10.951839481983674,-0.27613425065399483,0.016752706646799616,1.9382118614185142,0.30880805672973555,0.10662205901149582,420.9181725895445
3258.0,10.998449775409634,-0.27801810515180525,0.01610713064029408,2.036000484275683,0.3094853303714197,0.10683657652878246,423.1694963963065
3261.0,11.045247240093481,-0.27968063010096716,0.015443388813883381,2.1301528764322475,0.3098306337681409,0.10696883854108884,425.4103365507504
3264.0,11.092231902123459,-0.2811203989130776,0.014762316664652664,2.220339923322654,0.3098475434394566,0.1070230480617676,427.6332433805804
3267.0,11.13940236473347,-0.28233642031296247,0.014064868318001226,2.3062476865934567,0.30953597074335504,0.10700369604051492,429.83041989099553
3270.0,11.18675574777554,-0.28332818528412423,0.01335211866147906,2.3875651519041083,0.3088929697280565,0.10691578802082591,431.9936790262474
3273.0,11.234287683171718,-0.2840957172857423,0.012625263054050768,2.463974372868499,0.3079150139619715,0.1067649393104133,434.1144102397746
3276.0,11.28199227048619,-0.28463962134453297,0.011885614416576552,2.5351471950533755,0.3065989097031426,0.10655753068397524,436.1834953450017
3279.0,11.329861981025752,-0.2849611324009105,0.01113459745410062,2.600744495888263,0.30494169479140426,0.10630100306076919,438.19117677825085
3282.0,11.377887524344333,-0.28506216271749035,0.010373739791788454,2.660414960342408,0.3029403155283767,0.1060043861459162,440.1269399767882
3285.0,11.42605772652691,-0.2849453447270533,0.009604659863339249,2.7137927898902934,0.3005921792284649,0.10567902815053629,441.97917906536344
3288.0,11.474359306225088,-0.284614068486737,0.008829051553479482,2.760496877248714,0.2978948443273345,0.10533996920375824,443.734423825081
3291.0,11.522776464381034,-0.2840725133800201,0.008048665487780396,2.8001289167801686,0.29484510530328695,0.10500912660341778,445.22863513315775
3294.0,11.57125984199778,-0.2833264147459346,0.00726528583492481,2.832268808236688,0.2914417733092454,0.10472067246593815,446.50252768130315
3297.0,11.619769416363258,-0.2823818752602116,0.006480702388906709,2.856475889113866,0.28768520472658166,0.10453009754067942,447.23010304015776
3300.0,11.668198391318112,-0.28124716850702025,0.005696672944048822,2.872292128810135,0.28356562877743346,0.10447478395178003,447.7327389154031
3303.0,11.716508558534779,-0.27992921528416786,0.004914907085877987,2.8792059135279335,0.27909738631159325,0.10453515265169935,447.9928921972681
3306.0,11.764662726672084,-0.27843520421699225,0.004137075256673641,2.8767268669223736,0.2743806901277415,0.10466150410121315,448.0998454586611
3309.0,11.81264434766524,-0.2767719571442489,0.0033648076836961488,2.8646381321828245,0.26955889785687187,0.10480720381232538,447.9535562310757
3312.0,11.860414471832916,-0.27494689856204574,0.0025996765228844844,2.8431262547765237,0.26472990131288626,0.10493790128186556,447.5188185679787
3315.0,11.907924242172296,-0.27296769066520593,0.0018431753279035757,2.812646418160152,0.2599292147044571,0.10503109585450086,446.9959436587106
3318.0,11.955163637902954,-0.2708410302875641,0.0010967022219674034,2.7737373270439485,0.2551575655049991,0.10507314157216528,446.39712695772937
3321.0,12.002124590513606,-0.2685735087278447,0.00036154762589637036,2.7269202427173505,0.25041334067372073,0.10505512480070563,445.73220904319527
3324.0,12.048800875775516,-0.26617157196154234,-0.0003611126609052165,2.6726920825570266,0.24570122476278192,0.1049702512512597,445.00984026356946
3327.0,12.095187548989925,-0.2636415134413885,-0.0010702202982561175,2.611545010705232,0.2410251813781774,0.10481345430538001,444.23813825918035
3330.0,12.141280852457552,-0.2609894608399316,-0.001764834578831741,2.543964847989756,0.23638873654187376,0.10458088083777345,443.42439839206367
3333.0,12.187078102426371,-0.2582213705222425,-0.002444130189414727,2.470430272112881,0.23179611301757452,0.1042693833334789,442.57551575723716
3336.0,12.232577593198204,-0.2553430293820977,-0.003107392933788173,2.391415488508735,0.22725171216968398,0.1038762839488753,441.6974350023356
3339.0,12.277778425066286,-0.25236005906282694,-0.003754013916279628,2.307391287243529,0.222760331692753,0.10339917459217052,440.7957638821918
3342.0,12.322680448464693,-0.24927791935437804,-0.00438348254903038,2.2188267328726745,0.21832721211596537,0.10283571248114359,439.87624599645113
3345.0,12.367284252891295,-0.246101914585113,-0.004995378714119792,2.1261910721267676,0.21395662271336796,0.10218375113365424,438.9446040921684
