s,v,beta,omega,n,xi,delta,F_dr
1284.0,11.993418552423952,1.707345933918151,-0.01949166109400669,1.0616281635075373,-1.7861456386068186,0.5235887123621317,378.79275421085714
1287.0,11.93912651762602,1.7056798577498988,-0.0194449244585019,0.8242834843012754,-1.7855938611169564,0.5235887689680565,379.3569689003048
1290.0,11.884765519349108,1.7039533013366115,-0.01939805979461141,0.5836459207138495,-1.7846572098391,0.5235888241428055,379.92185171257165
1293.0,11.830344702976408,1.7021653849051361,-0.019351071754512093,0.3407145555954317,-1.7833330404832355,0.5235888778675811,380.4811390739049
1296.0,11.775873616904077,1.7003153451802129,-0.01930396488759942,0.09649342051047848,-1.7816184337743577,0.5235889301313487,381.02968712186146
1299.0,11.721362128521289,1.6984025191654684,-0.019256743539452524,-0.14800799508918858,-1.7795102394476345,0.5235889809308687,381.5636859844333
1302.0,11.666820332382777,1.696426322810691,-0.019209411729249715,-0.39177443608732976,-1.7770053979373726,0.5235890302717925,382.07555486819774
1305.0,11.612258590876563,1.69438632128256,-0.01916197299551431,-0.6337856310109483,-1.7741008643241345,0.5235890781683171,382.561858075569
1308.0,11.557687353354241,1.6922821563395818,-0.019114430203526128,-0.8730165787327286,-1.7707934937440366,0.5235891246433884,383.0203969774504
1311.0,11.503117059926808,1.6901135238254164,-0.01906678530283721,-1.108437692897007,-1.7670801745619513,0.5235891697296984,383.4482278890825
1314.0,11.448558093144428,1.6878801866307838,-0.019019039007424313,-1.339015399643997,-1.762958041515276,0.5235892134696569,383.84226481303426
1317.0,11.394020710960936,1.6855819764226365,-0.01897119036884277,-1.56371327749497,-1.758424439129466,0.5235892559154831,384.210964223863
1320.0,11.339514684615237,1.6832185719884358,-0.018923236190256723,-1.7814930126127648,-1.7534769336748233,0.5235892971309055,384.5334069543623
1323.0,11.285049974327405,1.6807900540208531,-0.018875170198948733,-1.9913160064091266,-1.7481136408148958,0.5235893371911041,384.8061535557718
1326.0,11.230636169251513,1.6782965753661536,-0.018826981816205825,-2.1921441695581643,-1.7423332639745386,0.5235893761811259,385.0422564513286
1329.0,11.176282018773357,1.6757380348218007,-0.018778654329747523,-2.3829416616744106,-1.736134948710032,0.5235894141958267,385.2129176486385
1332.0,11.121996383564557,1.6731148877959583,-0.018730162036830877,-2.5626770298060118,-1.7295182725401406,0.5235894513475765,385.3210754917163
1335.0,11.067787318777393,1.6704275254254264,-0.01868146548534279,-2.7303228251193024,-1.722483906352257,0.5235894877631098,385.40023071125194
1338.0,11.013661309833909,1.6676756468312892,-0.018632503332800074,-2.8848588196571936,-1.7150340115379537,0.5235895235598717,385.4019733047346
1341.0,10.959625215086954,1.6648598880816667,-0.018583177605974586,-3.0252776732767614,-1.7071700725266938,0.5235895588747831,385.3228863195444
1344.0,10.905685022615854,1.6619809187865426,-0.018533324337105844,-3.150579608417314,-1.6988942650053138,0.5235895939414117,385.19811564403
1347.0,10.851844471631017,1.6590385956556684,-0.018482649867327536,-3.259774485034337,-1.6902184622772207,0.5235896288249102,384.97047961294544
1350.0,10.798108012448768,1.6560338695762202,-0.018430577326283837,-3.3519093074022215,-1.6811454624395912,0.523589663419562,384.6708642847804
1353.0,10.744479880424636,1.6529669572306582,-0.01837579895309583,-3.4260358820569423,-1.671653382798361,0.5235896989589026,384.28122551530527
1356.0,10.690957278104376,1.6498376962111887,-0.018314562673753202,-3.4811488716639607,-1.6618246106693764,0.5235897380413659,383.84241719070667
1359.0,10.637521198105352,1.6466430916974568,-0.01822987594846096,-3.5164887745272866,-1.6519644430510978,0.5235897828476312,383.2394695140903
1362.0,10.584141733503781,1.6433770035148205,-0.009289732750571536,-3.532182228704719,-1.6425575521291167,0.5235898315021411,382.5392933064876
1365.0,10.530790242960506,1.6375683883016647,-0.001900083230996111,-3.529763150029901,-1.631587068375341,0.5235898751399909,381.74926056604784
1368.0,10.47767945807464,1.6296193060453765,-0.001793940455148188,-3.512083400966392,-1.6196040233757114,0.5235899129861435,380.9155254292743
1371.0,10.425003768355738,1.621559835331885,-0.0017288905603414114,-3.4824418927506318,-1.608595381283867,0.5235899493709367,380.0726126323062
1374.0,10.37277779048708,1.6134013754919494,-0.0016730515929698313,-3.4440221673706852,-1.5985565760110072,0.5235899841693322,379.18513932146885
1377.0,10.321016292168004,1.6051474256225116,-0.0016208397797306852,-3.3999729917964934,-1.5894894558854582,0.5235900170323424,378.3007728222227
1380.0,10.269735114488608,1.5967992343674475,-0.0015705068129240605,-3.353452141606179,-1.581382829655502,0.5235900478012666,377.4290202219016
1383.0,10.218950770014576,1.5883575461250468,-0.0015213387338142898,-3.3075932759212807,-1.574225588808321,0.5235900764294285,376.58704865665254
1386.0,10.168679832719292,1.5798225948454345,-0.0014729963659314994,-3.2655061789884607,-1.5680120083849147,0.5235901028868335,375.7616774199655
1389.0,10.118939059760233,1.5711949025356249,-0.0014253034866368067,-3.2302932007269693,-1.5627377549838144,0.5235901271178725,374.97264516119407
1392.0,10.06974537832619,1.5624745656353518,-0.0013781643640178348,-3.20505164126426,-1.5583909586081477,0.5235901493128751,374.23263327847377
1395.0,10.02111465835606,1.553661179028567,-0.0013315256418595957,-3.1928509679711734,-1.554972404482781,0.5235901698905612,373.5448705407404
1398.0,9.973060575313914,1.5447538181190203,-0.001285357040359197,-3.1967726562874095,-1.5525151506541615,0.5235901881835401,372.9124356932654
1401.0,9.925600748046532,1.535752151399696,-0.001239647466966975,-3.2200087405896447,-1.5509604791695524,0.5235902011245338,372.3389686927739
1404.0,9.878769635353464,1.5266590038349122,-0.001194411931959942,-3.265566192173804,-1.5498932533355394,0.523590202152989,371.8289676034428
1407.0,9.832636211368882,1.5174842356869909,-0.0011497055994881165,-3.3351243028303723,-1.5481932470075097,0.5235901878779823,371.37907729233876
1410.0,9.7872841743734,1.508241807444429,-0.001105603550605625,-3.4268628725535626,-1.5444772145552288,0.52359016393586,370.9745016327541
1413.0,9.742762861750109,1.4989403592871597,-0.001062152529633048,-3.534785452523113,-1.538131350956026,0.5235901354171063,370.602036777616
1416.0,9.699092341889886,1.4895835273132796,-0.0010193744248441034,-3.6511324495019677,-1.5291838740559531,0.5235901020139861,370.2530730326975
1419.0,9.656292577347033,1.4801755276885502,-0.0009772935884859199,-3.768283878773164,-1.5176704523261308,0.5235900626383894,369.91631691630363
1422.0,9.614386801729978,1.4707220642482255,-0.0009359398914795714,-3.878778922846011,-1.5035279183724803,0.5235900218392057,369.5699518028196
1425.0,9.57337412803327,1.4612245043134844,-0.0008953219012553091,-3.9750986919220908,-1.4870640544742564,0.5235899911364977,369.1803702008431
1428.0,9.53319981010557,1.4516725820514957,-0.0008553973568402098,-4.050795953499982,-1.4694492373802786,-0.523590578415134,368.43814017350934
1431.0,9.493713019697893,1.4421300806752457,-0.0007994208376058027,-4.102859812826496,-1.452060999587093,-0.5235906220541663,367.62521436795083
1434.0,9.454928031307642,1.4325126500725895,-0.0007425740909007959,-4.1319744718172,-1.4356494977668233,-0.523590668109471,366.744277560504
1437.0,9.41683658299904,1.4228190471236715,-0.0006848226331333478,-4.141184102316054,-1.420384398603892,-0.5235907134142321,365.78217221331795
1440.0,9.37944475631554,1.4130521590905012,-0.0006261534648762127,-4.13402535422124,-1.4062031829610877,-0.523590757745807,364.74362426080944
1443.0,9.342758923638366,1.4032151301639284,-0.0005665553622932127,-4.113855863273434,-1.3930657437897236,-0.5235908004821164,363.636126483211
1446.0,9.306787596070821,1.393311785225763,-0.0005060219721487766,-4.083922029470346,-1.380909403200981,-0.5235908397553416,362.46300469957004
1449.0,9.271546590352452,1.3833483432033555,-0.0004445618491226586,-4.04729813588737,-1.36952539135345,-0.5235908742436444,361.2282878450414
1452.0,9.237055912664127,1.3733328050107736,-0.000382195437851685,-4.006446740202144,-1.3585916805279132,-0.5235909043326642,359.9337517334754
1455.0,9.20333171778301,1.363272880920565,-0.00031894223209925844,-3.962864247504165,-1.3478171154755294,-0.5235909321688873,358.58044749172575
1458.0,9.170378964937735,1.3531736975156785,-0.00025480610161572365,-3.917156224651278,-1.337104485495483,-0.523590959038475,357.17103920076266
1461.0,9.138195981670496,1.3430387544593476,-0.0001897810161665364,-3.8696191529715556,-1.3264768430891412,-0.523590984739982,355.7087694060735
1464.0,9.106781096441333,1.3328717860728996,-0.000123862758019669,-3.820608767721679,-1.3159389607525218,-0.5235910091715729,354.19147831729197
1467.0,9.07613183531549,1.3226767867747584,-5.704818552859103e-05,-3.7704848975094474,-1.3054859941033363,-0.5235910324080956,352.61520753269036
1470.0,9.046244023688795,1.312457827014629,1.0666246571853554e-05,-3.71958113625597,-1.2951205430598156,-0.5235910544444509,350.97310512297315
1473.0,9.017111848512105,1.3022192342241554,7.928382716678095e-05,-3.668227138233605,-1.2848447926034356,-0.523591075263883,349.2578614345314
1476.0,8.988727753421216,1.2919656150249383,0.00014880747580040338,-3.6167467109447036,-1.2746591229769362,-0.5235910948720554,347.4627154360572
1479.0,8.961082275803475,1.2817018017395327,0.0002192399311884811,-3.5654514857651636,-1.2645642080560664,-0.5235911132752924,345.5919709300795
1482.0,8.934164812712247,1.2714325160299318,0.00029058375563512556,-3.5146410970168835,-1.254560942964285,-0.5235911304727321,343.66164252366485
1485.0,8.907964650577004,1.2611620142815558,0.0003628413259742532,-3.464604162094739,-1.2446500386588915,-0.5235911464616624,341.6872501280052
1488.0,8.882471171634565,1.2508940931389059,0.0004360148425634819,-3.41561910503307,-1.2348316528379277,-0.5235911612446146,339.6825598264557
1491.0,8.857673920406368,1.240632125044751,0.0005101064034756653,-3.3679538204131436,-1.2251058043113836,-0.5235911748281695,337.65995520230064
1494.0,8.833562679814833,1.230379085696661,0.0005851180719922557,-3.321866466688337,-1.2154727521440256,-0.5235911872150979,335.6306012820377
1497.0,8.810127564738425,1.2201375884886454,0.0006610518697541708,-3.2776073514152864,-1.2059325385104198,-0.5235911984071426,333.60462700421203
1500.0,8.787359101027146,1.2099099109517375,0.0007379097961586384,-3.235419337097918,-1.1964848703325803,-0.5235912084073633,331.59134822569354
1503.0,8.76524830057045,1.1996980123948031,0.0008156938722669465,-3.195537801782842,-1.1871293164707386,-0.5235912172192168,329.59988431538477
1506.0,8.743786787839593,1.1895035352104104,0.0008944061776996484,-3.1581911389358037,-1.1778654456683977,-0.5235912248449892,327.6391386823618
1509.0,8.72296692448894,1.1793278098149758,0.0009740488738019843,-3.123601672619538,-1.1686928165858252,-0.5235912312841285,325.7171684001183
1512.0,8.702781864454558,1.169171881719199,0.0010546242106008043,-3.0919865361999737,-1.1596107909729887,-0.5235912365348804,323.84119370523473
1515.0,8.68322558819046,1.159036536838856,0.0011361345508463187,-3.0635579069940606,-1.1506185726995666,-0.523591240594901,322.0175997742905
1518.0,8.664292918940808,1.1489223265278126,0.0012185824014935378,-3.0385232808321474,-1.1417153559964255,-0.5235912434593694,320.2517813992537
1521.0,8.645979509218513,1.1388296002942302,0.001301970425522641,-3.0170861220306464,-1.132900261189643,-0.5235912451209139,318.5481348679717
1524.0,8.628281806811538,1.1287585391257475,0.0013863014525445842,-2.9994462253129157,-1.1241722789191804,-0.5235912455707888,316.9100554847222
1527.0,8.611196998246154,1.1187091874189254,0.0014715785023098075,-2.985799810637573,-1.115530386292326,-0.5235912447965988,315.3399413247387
1530.0,8.59472293903288,1.1086814877773346,0.001557804782664676,-2.976339875116414,-1.1069733823020316,-0.5235912427826872,313.8391311175778
1533.0,8.578858055710032,1.098675316925967,0.001644983690845549,-2.971255949223177,-1.0984997857437948,-0.5235912395195769,312.4080199313301
1536.0,8.56360122416924,1.088690505198832,0.0017331189243996194,-2.9707334402522543,-1.0901090024559943,-0.5235912349041428,311.0451982560486
1539.0,8.548951714038532,1.0787270135418692,0.0018222134175011656,-2.974956365092579,-1.0817892258374335,-0.5235912286064016,309.75034557278536
1542.0,8.53490970091267,1.0687851971705065,0.0019122666163927963,-2.984073079184813,-1.073487788771096,-0.5235912204350736,308.52532137319173
1545.0,8.521476182614807,1.0588655522425812,0.0020032760066464213,-2.998072880316259,-1.0651307752247259,-0.5235912106111608,307.37992303570854
1548.0,8.508653358873651,1.0489679354351908,0.00209524208319651,-3.016722959416421,-1.0566787354088638,-0.5235911993363643,306.3228888127443
1551.0,8.496444738050899,1.0390916284775094,0.0021881683278140544,-3.039673600927545,-1.048124079104818,-0.5235911866145161,305.3603817019208
1554.0,8.484855262496938,1.0292356801245537,0.002282058960561343,-3.0665546678273614,-1.039464919299699,-0.5235911724074249,304.4972747319585
1557.0,8.473891256585485,1.0193990028528932,0.002376918502374932,-3.0969932495155477,-1.0306999545097089,-0.523591156665206,303.7325298874856
1560.0,8.463559581575698,1.0095805647090714,0.002472751693789956,-3.130615819764996,-1.021827468722806,-0.5235911393368112,303.0454070729196
1563.0,8.45386453015901,0.9997799661958149,0.0025695635320688707,-3.1670468798448064,-1.012845665065912,-0.5235911203703733,302.41107021488114
1566.0,8.444806898650095,0.9899975414697527,0.0026673592771546757,-3.2059068779845252,-1.0037528252118018,-0.5235910997128636,301.8022834808476
1569.0,8.436383282064034,0.9802344043819632,0.002766144446237624,-3.246810300238378,-0.9945473422643286,-0.5235910773108166,301.1927902805404
1572.0,8.428585898273843,0.9704923909422247,0.0028659248133274624,-3.2893637246764302,-0.9852277738567492,-0.5235910531086209,300.55742711233836
1575.0,8.421402461408848,0.9607739993760309,0.0029667063888083964,-3.3331641943659087,-0.975792656056918,-0.5235910270489469,299.8730939619282
1578.0,8.41481624790365,0.9510823010181989,0.0030684954058455864,-3.37779721569312,-0.9662403499204508,-0.523590999076787,299.12286215791386
1581.0,8.408806904731735,0.9414207299331341,0.0031712983638553243,-3.422834588629306,-0.9565693379337558,-0.5235909691382234,298.29392975571324
1584.0,8.403351005384843,0.9317929384294298,0.0032751220694129954,-3.4678337375062385,-0.9467783720341928,-0.523590937175405,297.370653930271
1587.0,8.39842145340482,0.9222028597071675,0.0033799736176046997,-3.5123378784234713,-0.936866050803616,-0.5235909031235607,296.34597629133526
1590.0,8.393988885692238,0.9126544416715764,0.0034858604270707224,-3.555874764531723,-0.9268308670917379,-0.5235908669198384,295.2215523934136
1593.0,8.390023221648198,0.9031513843300971,0.0035927903419156635,-3.597956381401619,-0.916671681251904,-0.5235908284950682,294.00577764223476
1596.0,8.386494975557564,0.8936969535292931,0.0037007716510068338,-3.638080778992609,-0.9063874241268963,-0.5235907877720068,292.7070638023278
1599.0,8.383375411884973,0.8842939905899497,0.0038098131055274813,-3.6757335636160446,-0.8959767725693834,-0.52359074467109,291.33280203848017
1602.0,8.380636498297505,0.8749449438602339,0.003919924024012653,-3.710388419521819,-0.8854384945417749,-0.523590699108404,289.8882647099101
1605.0,8.378250634080922,0.865651931438252,0.0040311143791789805,-3.7415085352294644,-0.8747716149008388,-0.5235906509921314,288.37167839733036
1608.0,8.376189406641759,0.8564169374058862,0.004143394841472518,-3.768548303284812,-0.8639752575883596,-0.5235906002231829,286.7814798894758
1611.0,8.374423660519184,0.8472418040564289,0.00425677682643558,-3.7909539559990892,-0.85304855243565,-0.5235905466944265,285.1162942857262
1614.0,8.372923563566458,0.8381282255543275,0.004371272544062469,-3.8081639310283966,-0.8419905437529669,-0.5235904902898103,283.3749226176024
1617.0,8.371658671433215,0.8290777427488436,0.004486895049903434,-3.8196089672393456,-0.8308000959526591,-0.5235904308938294,281.5563307551404
1620.0,8.37059798867884,0.8200917277374294,0.0046036584451383976,-3.8247119245757375,-0.8194767685593716,-0.5235903683846461,279.6596447904965
1623.0,8.369710031044423,0.8111713762114927,0.004721578001540787,-3.8228901806917137,-0.8080211113546442,-0.5235903025824298,277.6842122600649
1626.0,8.368962904086377,0.8023177523695917,0.004840669576447374,-3.813558932120548,-0.7964303312880948,-0.5235902337118921,275.62920365301864
1629.0,8.368324258123689,0.7935313605507625,0.004960955592165388,-3.7961207618282518,-0.7847364567811878,-0.5235901629690145,273.49284558988955
1632.0,8.367761088342668,0.7848111871038896,0.00508247927188879,-3.7700656857358195,-0.7730960798424975,-0.5235901027217034,271.25307108137383
1635.0,8.367235648940023,0.776156011878009,0.005205294952647016,-3.7353418024021336,-0.7617271649867234,-0.5235900404356311,268.93911095464347
1638.0,8.36671619136342,0.7675650320493408,0.005329441212451717,-3.692545410698279,-0.750742073998545,-0.5235899749476326,266.56181442666843
1641.0,8.366173208890507,0.7590382028689019,0.005454941698213799,-3.642612440007864,-0.7401581397248349,-0.5235899059551022,264.13352560299114
1644.0,8.36557974314689,0.750575326593125,0.00558181714923552,-3.5865333328247444,-0.7299756942005748,-0.5235898333214724,261.6662473774586
1647.0,8.364911407793574,0.7421759017189706,0.005710087837062863,-3.5253027155018946,-0.7201931321920072,-0.5235897569398082,259.17168393229105
1650.0,8.364146431418838,0.7338391087530725,0.005839774122351831,-3.459914461982767,-0.7108097624339281,-0.5235896766883299,256.66121208584116
1653.0,8.36326569103398,0.7255638389467352,0.005970896391335382,-3.3913654462926086,-0.7018246549656603,-0.5235895924368571,254.1457676004173
1656.0,8.362252711606473,0.7173487183844025,0.0061034750914769256,-3.320655687682343,-0.6932360639941205,-0.5235895040597026,251.63576419224114
1659.0,8.36109363691874,0.7091921212741318,0.006237530964144521,-3.2487865399821576,-0.68504208189629,-0.5235894114429186,249.14082660155455
1662.0,8.359777129231864,0.7010921825724349,0.006373085398078466,-3.176760671544229,-0.6772420964645992,-0.5235893144338352,246.6691722974891
1665.0,8.358294123622871,0.6930468677256022,0.006510160061380679,-3.10558671261732,-0.6698333735235086,-0.5235892128627827,244.2261607813164
1668.0,8.356637230165815,0.6850540526687338,0.006648776846515579,-3.03627329229719,-0.662809514895294,-0.5235891067407805,241.8165379387753
1671.0,8.354800586681755,0.6771113840039905,0.006788960714581867,-2.969816782678276,-0.6561790464385849,-0.5235889956828036,239.44428678092999
1674.0,8.352779780410502,0.6692166234634795,0.006930734162978939,-2.9072491073806415,-0.6499259113919889,-0.5235888781859934,237.110429903912
1677.0,8.350571428233401,0.6613685954625267,0.007074100987696389,-2.849569830826432,-0.6438907040597878,-0.5235887532683322,234.81480249817398
1680.0,8.348172807345092,0.6535667337824144,0.007219053725154181,-2.7973077949689125,-0.6378169480361496,-0.5235886216234185,232.5593118846454
1683.0,8.345581927501755,0.6458096946623157,0.007365598179191079,-2.750218306066648,-0.6315271363630484,-0.5235884841862803,230.34777064623324
1686.0,8.342797889986706,0.6380951675593849,0.0075137574368298755,-2.70752267116363,-0.6249571776372853,-0.5235883413208863,228.18262416820926
1689.0,8.339820694845093,0.6304203765330247,0.0076635641073919515,-2.668254965986461,-0.6181031038344226,-0.5235881928948336,226.06436357185356
1692.0,8.336650896253747,0.6227825012729492,0.007815053545264034,-2.6314458543717203,-0.6109716155662093,-0.5235880385659929,223.99326480112612
1695.0,8.333289594821952,0.6151788235698301,0.00796826114844806,-2.5961552989242294,-0.6035591838556406,-0.5235878780851928,221.96584010719621
1698.0,8.329737470945295,0.6076067219364972,0.008123224010244151,-2.5614412206822745,-0.5958630708490507,-0.523587711201414,219.98183727153761
1701.0,8.325995535522246,0.6000635883768013,0.008279981238821652,-2.5263615069284384,-0.5878825344969862,-0.5235875376234463,218.0400729072917
1704.0,8.322064890409589,0.5925468599708315,0.008438573766997163,-2.4899799627971753,-0.5796161660466714,-0.523587357045355,216.13799838452968
1707.0,8.317946365860296,0.5850540387138223,0.008599044548478449,-2.45136411101408,-0.5710620073677372,-0.5235871691543138,214.2712544102416
1710.0,8.313640033894234,0.5775827123709523,0.008761438892827317,-2.4095832325415905,-0.562218612118034,-0.5235869736216502,212.4363095905172
1713.0,8.309145373326162,0.5701305261899595,0.008925804705163983,-2.363709503680911,-0.5530853111985381,-0.5235867700636598,210.6306983580735
1716.0,8.304461516180794,0.5626951747166835,0.009092192217298812,-2.312820125518501,-0.5436585438255156,-0.5235865583689678,208.85411837150207
1719.0,8.299587647588023,0.5552741686031875,0.009260658357648638,-2.2559869933354006,-0.5339633404946253,-0.5235863390455092,207.1076874482909
1722.0,8.294523077843651,0.547864419085324,0.009431276072806813,-2.1923584486646885,-0.5241252596698115,-0.5235861119927782,205.39202567370802
1725.0,8.289267332813798,0.5404626163989873,0.00960412673271677,-2.121462168561582,-0.5143181281515917,-0.5235858757677124,203.70576643470162
1728.0,8.283820188134424,0.5330660352685348,0.009779282397199529,-2.0433571341700487,-0.5046311027517542,-0.523585628988341,202.04828829735052
1731.0,8.278181814355966,0.5256724263208993,0.009956807317972544,-1.9583805224876651,-0.4950777607464214,-0.5235853708199246,200.42113892890498
1734.0,8.272353077615405,0.5182796128387971,0.010136766170649408,-1.8669180208610763,-0.4856578698157413,-0.5235851004894605,198.82550055680315
1737.0,8.266335395073968,0.5108854261122829,0.010319225818987077,-1.7693617956592966,-0.47637002194427935,-0.5235848171782175,197.26275622893112
1740.0,8.260130780015636,0.5034876897738685,0.010504255729053657,-1.6661068766835,-0.46721397277241833,-0.5235845199792772,195.73444062552008
1743.0,8.253741891069216,0.4960842246197391,0.010691927923307006,-1.5575548062517361,-0.4581890962462742,-0.5235842079031957,194.24248750710066
1746.0,8.24717214189187,0.488672841348379,0.010882317132878168,-1.4441125471404799,-0.4492943382615228,-0.5235838798721666,192.789529090432
1749.0,8.240425891732558,0.4812513266360327,0.011075501012774843,-1.3261912232073516,-0.44052870714623793,-0.523583534703847,191.3786665061035
1752.0,8.23350858133281,0.4738174366469739,0.01127156030407288,-1.2042063891798909,-0.4318912423449172,-0.5235831710974225,190.01425969730968
1755.0,8.226427085414034,0.4663688782891453,0.011470578995368075,-1.078578220086254,-0.42338086655575596,-0.5235827876188124,188.69983628679756
1758.0,8.219189506124973,0.4589033267556777,0.011672644500189148,-0.9497312975117984,-0.4149962714218145,-0.5235823826849406,187.4412158394292
1761.0,8.211805810849883,0.4514183898531577,0.01187784786335255,-0.8180939755588135,-0.40673603668737346,-0.5235819545431843,186.23751328879786
1764.0,8.20428602123658,0.44391172157956904,0.012086283969064786,-0.6840982023283527,-0.39859875310094195,-0.5235815012483238,185.09988198597506
1767.0,8.196643513849882,0.4363808269461156,0.012298051743549815,-0.5481793687796567,-0.3905829581879466,-0.5235810206324286,184.020505552362
1770.0,8.188889828849055,0.4288233732768451,0.012513254361101967,-0.4107765402214211,-0.3826870973829085,-0.523580510279317,183.00691005288866
1773.0,8.181038879483026,0.42123693953077473,0.012731999468686424,-0.2723316256449528,-0.37490956397148906,-0.5235799674805707,182.06241730875905
1776.0,8.173105811081395,0.41361908859975877,0.012954399404071762,-0.13328941383908718,-0.3672487868426687,-0.5235793891913734,181.19081507723234
1779.0,8.165107139864325,0.4059673629738692,0.01318057140813809,0.005902345524862451,-0.35970318034436966,-0.5235787719765923,180.39555046006748
1782.0,8.15706066663707,0.3982792931057788,0.013410637834907906,0.14479300428652786,-0.3522709252108909,-0.5235781119470974,179.67954028862619
1785.0,8.148985333177626,0.39055240777162453,0.013644726362087304,0.2829297697927431,-0.34495012413956827,-0.523577404680799,179.04584026495894
1788.0,8.140901264637598,0.3827842345226106,0.01388297017311049,0.4198580173584832,-0.3377391266385588,-0.5235766451277539,178.49688787822168
1791.0,8.132829595837052,0.3749723112104218,0.01412550811343378,0.555120629517268,-0.330636253173878,-0.5235758274942148,178.0464237001736
1794.0,8.12479570637155,0.36711403085756045,0.014372484828522972,0.6882582060492434,-0.32363957851438674,-0.5235749450994007,177.66597600970266
1797.0,8.11681713481194,0.35920723482131106,0.014624050825280545,0.8188094484079851,-0.31674722201624794,-0.5235739902136191,177.39000772552382
1800.0,8.10892159200893,0.35124932886710564,0.014880362530366849,0.9463124577285233,-0.309957241921261,-0.5235729538095106,177.20597700677658
1803.0,8.10113348826604,0.34323794822131304,0.015141582187597332,1.0703036910146888,-0.3032675517887298,-0.5235718252992588,177.1120150456117
1806.0,8.093476962441386,0.3351708037776658,0.015407877589822719,1.1903191122727825,-0.296677045446013,-0.5235705923053406,177.10789374830264
1809.0,8.085976299619531,0.32704562084846994,0.015679422969748915,1.3058920739510687,-0.2901736432278019,-0.5235692404646525,177.1848315497256
1812.0,8.078653313586571,0.31886013608805064,0.01595640216045966,1.4165876960398884,-0.2837093667541457,-0.5235677524391047,177.33844676887827
1815.0,8.071528621961265,0.3106120502622235,0.01623900744243658,1.5221099672019371,-0.27722040637268436,-0.52356610655197,177.57348284741124
1818.0,8.064624468025558,0.30229908731114236,0.016527432689082407,1.6223466584608766,-0.27067338185655865,-0.5235642761829209,177.89719115969385
1821.0,8.057965488714625,0.2939190081860131,0.0168218704756123,1.7172778247540816,-0.26406123961029154,-0.5235622287152958,178.3082384887458
1824.0,8.05157611723023,0.2854696596391157,0.017122511866611807,1.806897797277588,-0.2573818137232417,-0.5235599234118106,178.86803533550102
1827.0,8.045499248087383,0.2769482782318724,0.017429543982561663,1.8912009749426355,-0.2506333236467002,-0.5235573085876423,179.60192476331966
1830.0,8.039785665126333,0.2683519738755627,0.017743146010681273,1.970178881154926,-0.24381339282855705,-0.5235543178810778,180.152241927453
1833.0,8.034379211877493,0.2596817127461301,0.01806348372809812,2.043821542498823,-0.23691956832815597,-0.5235508643000888,181.44423589437628
1836.0,8.029501415059629,0.25092895294396306,0.0183907040529416,2.112129280628554,-0.22994941958722911,-0.5235468308236164,182.94996133642323
1839.0,8.02521630917931,0.2420912516184556,0.01872492188568947,2.175084097924601,-0.22290073916131872,-0.5235420584536866,184.6091758859991
1842.0,8.021569950957723,0.23316701931100092,0.019066209765483184,2.232667320325377,-0.21577132837199725,-0.5235363242539078,186.37779467005754
1845.0,8.018595054215112,0.2241552910889471,0.019414582156396402,2.2848621282190935,-0.2085589565956199,-0.523529305197758,188.39724428793508
1848.0,8.016367200052557,0.2150540711021603,0.019769974797393203,2.331655517389189,-0.20126142027002208,-0.5235205146529517,190.6224832012599
1851.0,8.014948346287218,0.20586217630888143,0.020132216234465528,2.3730351132408325,-0.19387673011823706,-0.5235091839320142,193.06866458399827
1854.0,8.014404985791344,0.1965787234945161,0.02050099175709298,2.408990962540192,-0.18640311519095354,-0.5234940219464951,195.74899693912428
1857.0,8.014807484787406,0.1872032328098043,0.020875795532775042,2.439515778011174,-0.17883884992045956,-0.5234726759611952,198.90384027219352
1860.0,8.016299603784855,0.1777340889985968,0.02125586732244365,2.4646059998402094,-0.17118248065679284,-0.5234403455656395,201.93378725745504
1863.0,8.018841021204393,0.16817488962464627,0.021640105756009873,2.4842575622198346,-0.16343328924104286,-0.5233853856781662,204.96983077571085
1866.0,8.022430757683702,0.15852865532335494,0.02202696245052631,2.4984793254270996,-0.15559091032608577,-0.5232697569184025,208.0022035209983
1869.0,8.027064083320894,0.14879911309074736,0.022414280297633288,2.507290278855989,-0.14765534798761357,-0.5228661358359403,211.0174970728776
1872.0,8.032731490210514,0.13899091443839176,0.022798952198865203,2.5107205385029303,-0.13962761634023033,-0.5210753587414482,214.00044697265878
1875.0,8.039418615664914,0.12910990179026488,0.023175934781568305,2.508811086663198,-0.13151008850196572,0.2448634113420674,217.6005400208707
1878.0,8.04771460098081,0.11937966334486126,0.02610839569128324,2.5016132630686623,-0.12330688653671644,0.23076874979619308,221.1658705287013
1881.0,8.0571924912069,0.10863310743786915,0.029014605253667967,2.4898364869699035,-0.11406766700398216,0.21238239111060114,224.6470955802901
1884.0,8.067831316477234,0.09689556817256299,0.031868755118553374,2.473540115306468,-0.10380613678671013,0.1845933450348279,227.99360311130906
1887.0,8.079599135386218,0.08419940037485814,0.03459630192002993,2.452818331231217,-0.09254611919848248,0.11033863614380698,231.13120990137563
1890.0,8.092480934697276,0.07053977986292129,0.03635738649852099,2.4277908452435675,-0.08033881810019386,0.005419841182307377,234.06068519191433
1893.0,8.10627611471903,0.056218268060046345,0.03620109560380418,2.3984092994844324,-0.06754623136149197,0.5037013870381749,236.73484828208828
