s_m,sfov_m
3478.0782112715583,3457.0566223473184
3489.6718053091304,3468.6602062796005
3501.265399346702,3480.26420658004
3512.858993384274,3491.8679481273934
3524.452587421846,3503.471753338666
3536.0461814594178,3515.0755295774857
3547.63977549699,3526.679303711666
3559.2333695345615,3538.283080129608
3570.8269635721335,3549.886856691684
3582.420557609705,3561.4906713858995
3594.0141516472772,3573.0944106175166
3605.607745684849,3584.698413769011
3617.201339722421,3596.3020194559003
3628.7949337599925,3607.9061779991252
3640.3885277975646,3619.50580461448
3651.9821218351362,3631.1023489631634
3663.5757158727083,3642.6993479109537
3675.16930991028,3654.296100627325
3686.762903947852,3665.892979994482
3698.3564979854236,3677.489859009521
3709.9500920229957,3689.086738140643
3721.543686060568,3700.683513276739
3733.1372800981394,3712.280000535188
3744.7308741357115,3723.8770493292836
3756.324468173283,3735.473647345314
3767.918062210855,3747.070509546076
3779.511656248427,3758.66737347453
3791.105250285999,3770.26423739261
3802.6988443235705,3781.861091594015
3814.2924383611426,3793.457607252031
3825.886032398714,3805.054620466364
3837.4796264362863,3816.650958055343
3849.073220473858,3828.2476323161586
3860.66681451143,3839.8443402116313
3872.2604085490016,3851.4410455136144
3883.8540025865736,3863.037755837889
3895.4475966241453,3874.634240812804
3907.0411906617173,3886.2311097443985
3918.6347846992894,3897.8291896045716
3930.228378736861,3909.4294347655664
3941.821972774433,3921.0298650276814
3953.4155668120047,3932.632739422211
3965.009160849577,3944.112539408157
3976.6027548871484,3955.598459795171
3988.1963489247205,3967.274167337895
3999.789942962292,3979.0023498099226
4011.383536999864,3990.6165060856315
4022.977131037436,4002.2019798423853
4034.570725075008,4013.8570967987207
4046.1643191125795,4025.4283355854195
4057.7579131501516,4036.9289246214466
4069.351507187723,4048.6506138661116
4080.9451012252953,4060.290888500683
4092.5386952628673,4071.8503164210133
4104.132289300439,4083.4227696675207
4115.725883338011,4095.1437623580905
4127.319477375583,4106.795701410213
4138.913071413154,4118.41999495717
4150.506665450726,4129.969847253786
4162.100259488298,4141.238234820207
4173.6938535258705,4153.003728135509
4185.287447563442,4165.151532497297
4196.881041601014,4176.798454294276
4208.474635638586,4188.360058248921
4220.068229676158,4199.921764324983
4231.661823713729,4211.483210495973
4243.255417751301,4223.045157137804
4254.849011788873,4234.606663155777
4266.442605826445,4246.168869034643
4278.036199864017,4257.73175106318
4289.6297939015885,4269.297546938904
4301.223387939161,4280.863822002181
4312.816981976733,4292.42954156407
4324.410576014305,4303.995538744398
4336.004170051876,4315.561359516632
4347.597764089448,4327.12713682769
4359.19135812702,4338.692895371504
4370.784952164592,4350.258064604794
4382.378546202163,4361.822731938169
4393.972140239735,4373.401100622541
4405.5657342773075,4384.997718795603
4417.1593283148795,4396.593777635211
4428.752922352451,4408.190401799858
4440.346516390023,4419.78645114383
4451.940110427595,4431.3830748203445
4463.533704465167,4442.979119441178
4475.127298502739,4454.575168776901
4486.72089254031,4466.171788948403
4498.314486577882,4477.767833892908
4509.908080615454,4489.364453337489
4521.501674653026,4500.960493928203
4533.095268690598,4512.557111501548
4544.68886272817,4524.153156036953
4556.282456765742,4535.749419853769
4567.876050803314,4547.3463075516565
4579.469644840885,4558.942620891704
4591.063238878457,4570.539509741212
4602.656832916029,4582.1358235078405
4614.250426953601,4593.732711473404
4625.844020991172,4605.329024056166
4637.437615028744,4616.925448899476
4649.0312090663165,4628.522227062816
4660.624803103889,4640.118540400209
4672.218397141461,4651.7154316441665
4683.811991179032,4663.311745389152
4695.405585216604,4674.908635164841
4706.999179254176,4686.504947965993
4718.592773291748,4698.101513275428
4730.186367329319,4709.698140722499
4741.779961366891,4721.292740748864
4753.373555404463,4732.881790086221
4764.967149442035,4744.471372712643
4776.560743479607,4756.060378917243
4788.154337517179,4767.649961423401
4799.747931554751,4779.239544291408
4811.341525592323,4790.8291280969825
4822.935119629894,4802.418711161172
4834.528713667466,4814.008293064769
4846.122307705038,4825.597874759079
4857.71590174261,4837.187457069397
4869.309495780182,4848.777040251336
4880.903089817753,4860.366623073727
4892.4966838553255,4871.956204874362
4904.090277892898,4883.545787608712
4915.68387193047,4895.135370760763
4927.277465968041,4906.7249530093695
4938.871060005613,4918.314534223493
4950.464654043185,4929.904117801671
4962.058248080757,4941.493700715511
4973.651842118328,4953.083283421108
4985.2454361559,4964.672865192782
4996.839030193472,4976.2624469792
5008.432624231044,4987.85202898222
5020.0262182686165,4999.4416125421685
5031.619812306188,5011.031195206883
5043.21340634376,5022.620776729332
5054.807000381332,5034.210360391367
5066.400594418904,5045.799942297113
5077.994188456475,5057.389522362037
5089.587782494047,5068.9795070180635
5101.181376531619,5080.572596791642
5112.774970569191,5092.1657186668945
5124.368564606762,5103.759053683444
5135.9621586443345,5115.38835948422
5147.555752681907,5127.077901481634
5159.149346719479,5138.62629244332
5170.74294075705,5150.262361933152
5182.336534794622,5161.9707538386365
5193.930128832194,5173.722952164221
5205.523722869766,5185.314476796558
5217.117316907338,5196.860098769234
5228.710910944909,5208.401720713909
5240.304504982481,5219.873513140129
5251.898099020053,5231.672014291076
5263.4916930576255,5243.329260171705
5275.085287095197,5254.9148362826
5286.678881132769,5266.4557816720635
5298.272475170341,5278.0367653367975
5309.866069207913,5289.678680198831
5321.459663245484,5301.320153497752
5333.053257283056,5312.8827342389495
5344.646851320628,5324.475676897481
5356.2404453582,5336.006785471842
5367.8340393957715,5347.632819989436
5379.4276334333435,5359.202800418364
5391.021227470916,5370.740886395417
5402.614821508488,5382.301715169653
5414.20841554606,5393.90471469864
5425.802009583631,5405.582885212555
5437.395603621203,5417.14438140963
5448.989197658775,5428.696928976307
5460.582791696347,5440.30894370433
5472.176385733918,5451.948939861644
5483.76997977149,5463.477559499662
5495.3635738090625,5475.030717380945
5506.957167846635,5486.695870234037
5518.550761884206,5498.324730725569
5530.144355921778,5509.93412369839
5541.73794995935,5521.551873390962
5553.331543996922,5533.089230839479
5564.925138034494,5544.6378119794645
5576.518732072065,5556.284223600278
5588.112326109637,5567.934376594509
5599.705920147209,5579.585510109414
5611.299514184781,5591.2364914361815
5622.893108222353,5602.887901640207
5634.486702259925,5614.53644456781
5646.080296297497,5626.173282871101
5657.673890335069,5637.807622138808
5669.26748437264,5649.377527618577
5680.861078410212,5660.9189432597595
5692.454672447784,5672.4319154167
5704.048266485356,5683.9443089370425
5715.641860522927,5695.5389080113855
5727.235454560499,5707.148702938813
5738.8290485980715,5718.761642710897
5750.422642635644,5730.380787966244
5762.016236673216,5742.031188115079
5773.609830710787,5753.608204066685
5785.203424748359,5765.239347454512
